|Theme|Sub-theme|Candidate|Proposition|Priority|Keywords|Data_origin|Data_source|Created_at|Updated_at
1136| Gouvernance & République|    Constitution    | Anne Hidalgo|Inscrire l'écologie dans la constitution : L’écologie représente tout autant une question sociale qu’une question industrielle et scientifique. Elle est au cœur de la lutte contre les inégalités.|0||Programme|IFRAP|2022-03-14|2022-03-14
1137| Gouvernance & République|    Constitution    | Anne Hidalgo| L’article 16 de la Constitution donnant des pouvoirs d’exception au président sera remplacé par un article sur les conditions de mise en œuvre et de contrôle démocratique de l’état d’urgence.|0||Programme|IFRAP|2022-03-14|2022-03-14
1138| Gouvernance & République|    Constitution    | Yannick Jadot|Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1139| Gouvernance & République|    Constitution    | Jean Lassalle |Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1140| Gouvernance & République|    Constitution    | Marine Le Pen|Graver dans la Constitution, après référendum, la supériorité du droit français sur le droit international.|0||Programme|IFRAP|2022-03-14|2022-03-14
1141| Gouvernance & République|    Constitution    | Marine Le Pen|Appliquer la préférence nationale.|0||Programme|IFRAP|2022-03-14|2022-03-14
1142| Gouvernance & République|    Constitution    | Marine Le Pen|Pour un mode de scrutin à la proportionnelle et un référendum d’initiative populaire.|0||Programme|IFRAP|2022-03-14|2022-03-14
1143| Gouvernance & République|    Constitution    | Emmanuel Macron|Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1144| Gouvernance & République|    Constitution    | Jean-Luc Mélenchon|Constitutionnaliser la règle verte, selon laquelle on ne prélève pas davantage à la nature que ce qu’elle est en état de reconstituer.|0||Programme|IFRAP|2022-03-14|2022-03-14
1145| Gouvernance & République|    Constitution    | Jean-Luc Mélenchon|Convoquer une Constituante pour passer à la 6e République, aucun parlementaires des anciennes assemblées ne pourra siéger dans cette Assemblée constituante et le projet de constitution proposé par l’Assemblée constituante sera soumis à référendum.|0||Programme|IFRAP|2022-03-14|2022-03-14
1146| Gouvernance & République|    Constitution    | Jean-Luc Mélenchon|Obligation de recourir au référendum en cas de modification de la Constitution ou d’adoption d’un nouveau traité européen.|0||Programme|IFRAP|2022-03-14|2022-03-14
1147| Gouvernance & République|    Constitution    | Jean-Luc Mélenchon|Constitutionnaliser la non-marchandisation du corps humain et le droit fondamental de disposer de soi en toutes circonstances.|0||Programme|IFRAP|2022-03-14|2022-03-14
1148| Gouvernance & République|    Constitution    | Jean-Luc Mélenchon|Ajouter dans la Constitution la liberté de conscience, le droit à la contraception et à l’interruption volontaire de grossesse, le droit de mourir dans la dignité (y compris avec assistance) et l’accès garanti à des soins palliatifs.|0||Programme|IFRAP|2022-03-14|2022-03-14
1149| Gouvernance & République|    Constitution    | Jean-Luc Mélenchon|Instaurer le Référendum d'initiative citoyenne par lequel les citoyens qui réunissent suffisamment de signatures peuvent révoquer des élus, proposer ou abroger une loi et modifier la Constitution.|0||Programme|IFRAP|2022-03-14|2022-03-14
1150| Gouvernance & République|    Constitution    | Jean-Luc Mélenchon|Modifier la Constitution pour reconnaître le droit de vote et d’éligibilité des résident·es extracommunautaires (hors UE) aux élections locales et européennes.|0||Programme|IFRAP|2022-03-14|2022-03-14
1151| Gouvernance & République|    Constitution    | Philippe  Poutou |Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1152| Gouvernance & République|    Constitution    | Valérie Pécresse|Loi constitutionnelle pour instaurer une immigration choisie avec des quotas par métiers et par pays.|0||Programme|IFRAP|2022-03-14|2022-03-14
1153| Gouvernance & République|    Constitution    | Fabien Roussel|Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1154| Gouvernance & République|    Constitution    | Eric Zemmour |Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1155| Gouvernance & République|    Election & vie politique    | Nathalie Arthaud |Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1156| Gouvernance & République|    Election & vie politique    | Nicolas  Dupont-Aignan|Instauration du référendum d'initiative populaire ou citoyenne (RIC) à partir de 500.000 signatures.|0||Programme|IFRAP|2022-03-14|2022-03-14
1157| Gouvernance & République|    Election & vie politique    | Nicolas  Dupont-Aignan|Reconnaissance du vote blanc.|0||Programme|IFRAP|2022-03-14|2022-03-14
1158| Gouvernance & République|    Election & vie politique    | Nicolas  Dupont-Aignan|Casier judiciaire vierge pour tout élu.|0||Programme|IFRAP|2022-03-14|2022-03-14
1159| Gouvernance & République|    Election & vie politique    | Nicolas  Dupont-Aignan|Retour au septennat avec possibilité d'un référendum révocatoire du Président de la République à mi-mandat.|0||Programme|IFRAP|2022-03-14|2022-03-14
1160| Gouvernance & République|    Election & vie politique    | Anne Hidalgo|Ouvrir le droit de vote à 16 ans.|0||Programme|IFRAP|2022-03-14|2022-03-14
1161| Gouvernance & République|    Election & vie politique    | Anne Hidalgo|Faire du référendum un mode normal de participation : abaissement des seuils, avec 1 million de signatures, pour le référendum d’initiative partagée (RIP), création d’un référendum d’initiative citoyenne (RIC). L’exercice de ces droits se fera sous l’égide d’un Conseil de la société civile (actuellement le CESE).|0||Programme|IFRAP|2022-03-14|2022-03-14
1162| Gouvernance & République|    Election & vie politique    | Anne Hidalgo|Droit de vote des étrangers aux élections locales.|0||Programme|IFRAP|2022-03-14|2022-03-14
1163| Gouvernance & République|    Election & vie politique    | Anne Hidalgo|Moderniser les modalités de vote et de leur expression : inscription automatique sur les listes électorales, prise en compte du vote blanc, financement plus égalitaire avec l’octroi de « bons de la démocratie ».|0||Programme|IFRAP|2022-03-14|2022-03-14
1164| Gouvernance & République|    Election & vie politique    | Yannick Jadot|Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1165| Gouvernance & République|    Election & vie politique    | Jean Lassalle |Reconnaissance du vote blanc.|0||Programme|IFRAP|2022-03-14|2022-03-14
1166| Gouvernance & République|    Election & vie politique    | Jean Lassalle |Instaurer un référendum d'initiative citoyenne (avec soutien de 700 000 citoyens)|0||Programme|IFRAP|2022-03-14|2022-03-14
1167| Gouvernance & République|    Election & vie politique    | Jean Lassalle |Redonner vie au CESE et en faire une caisse de résonnance de l'opinion publique et des experts.|0||Programme|IFRAP|2022-03-14|2022-03-14
1168| Gouvernance & République|    Election & vie politique    | Marine Le Pen|Instaurer le Référendum d’Initiative Citoyenne et mettre en place la proportionnelle.|0||Programme|IFRAP|2022-03-14|2022-03-14
1169| Gouvernance & République|    Election & vie politique    | Emmanuel Macron|Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1170| Gouvernance & République|    Election & vie politique    | Jean-Luc Mélenchon|Droit de vote à 16 ans, vote obligatoire et reconnaissance du vote blanc. Et droit de vote des résidents étrangers en situation régulière aux élections locales comme en bénéficient déjà les ressortissants des pays de l’Union européenne.|0||Programme|IFRAP|2022-03-14|2022-03-14
1171| Gouvernance & République|    Election & vie politique    | Jean-Luc Mélenchon|Réformer le financement de la vie politique et abaisser à 200 euros le plafond des dons individuels aux partis politiques.|0||Programme|IFRAP|2022-03-14|2022-03-14
1172| Gouvernance & République|    Election & vie politique    | Jean-Luc Mélenchon|Instaurer une procédure de parrainages citoyens pour l'élection présidentielle en alternative aux 500 parrainages d'élus.|0||Programme|IFRAP|2022-03-14|2022-03-14
1173| Gouvernance & République|    Election & vie politique    | Jean-Luc Mélenchon|Interdire la sous-traitance des opérations de propagande électorale à des entreprises privées.|0||Programme|IFRAP|2022-03-14|2022-03-14
1174| Gouvernance & République|    Election & vie politique    | Philippe  Poutou |Suppression de la présidence de la République et du Sénat.|0||Programme|IFRAP|2022-03-14|2022-03-14
1175| Gouvernance & République|    Election & vie politique    | Philippe  Poutou |Mise en place de mesures de démocratie directe type référendum d’initiative citoyenne (RIC).|0||Programme|IFRAP|2022-03-14|2022-03-14
1176| Gouvernance & République|    Election & vie politique    | Philippe  Poutou |Proportionnelle intégrale à toutes les élections.|0||Programme|IFRAP|2022-03-14|2022-03-14
1177| Gouvernance & République|    Election & vie politique    | Philippe  Poutou |Mise en place d’assemblées locales dans les entreprises et les quartiers pour faire entendre les exigences sociales et contrôler le pouvoir des patrons et les administrations.|0||Programme|IFRAP|2022-03-14|2022-03-14
1178| Gouvernance & République|    Election & vie politique    | Philippe  Poutou |Droit de vote des étrangers. ères résidant en France à toutes les élections.|0||Programme|IFRAP|2022-03-14|2022-03-14
1179| Gouvernance & République|    Election & vie politique    | Valérie Pécresse|Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1180| Gouvernance & République|    Election & vie politique    | Fabien Roussel|Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1181| Gouvernance & République|    Election & vie politique    | Eric Zemmour |Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1182| Gouvernance & République|    Exécutif, gouvernement et ministères    | Nathalie Arthaud |Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1183| Gouvernance & République|    Exécutif, gouvernement et ministères    | Nicolas  Dupont-Aignan|Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1184| Gouvernance & République|    Exécutif, gouvernement et ministères    | Anne Hidalgo|Nommer comme numéro deux du gouvernement un ministre du Climat, de la Biodiversité et de l’Économie.|0||Programme|IFRAP|2022-03-14|2022-03-14
1185| Gouvernance & République|    Exécutif, gouvernement et ministères    | Anne Hidalgo|Le Premier ministre sera le véritable chef de la majorité. La quasi-totalité des pouvoirs de nomination lui seront transférés, ainsi qu’au gouvernement, sous le contrôle du Parlement. |0||Programme|IFRAP|2022-03-14|2022-03-14
1186| Gouvernance & République|    Exécutif, gouvernement et ministères    | Yannick Jadot|Garantir la protection républicaine et libertés publiques en créant un ministère de la protection républicaine, en lieu et place du ministère de l'Intérieur.|0||Programme|IFRAP|2022-03-14|2022-03-14
1187| Gouvernance & République|    Exécutif, gouvernement et ministères    | Yannick Jadot|Autres évolutions institutionnelles à débattre (comme le droit de vote à 16 ans ou le mandat présidentiel de 7 ans non renouvelable) et le mode de scrutin pour l’élection de l’assemblée nationale sera proportionnel, dans un cadre départemental avec un seuil de représentation à 5% et la parité.|0||Programme|IFRAP|2022-03-14|2022-03-14
1188| Gouvernance & République|    Exécutif, gouvernement et ministères    | Jean Lassalle |Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1189| Gouvernance & République|    Exécutif, gouvernement et ministères    | Marine Le Pen|Réinstaurer le septennat renouvelable.|0||Programme|IFRAP|2022-03-14|2022-03-14
1190| Gouvernance & République|    Exécutif, gouvernement et ministères    | Marine Le Pen|Créer un ministère d’État de la Mer et de l’Outre-mer.|0||Programme|IFRAP|2022-03-14|2022-03-14
1191| Gouvernance & République|    Exécutif, gouvernement et ministères    | Marine Le Pen|Créer un ministère de la lutte contre les fraudes (fiscales, aux cotisations et prestations sociales, aux importations, ententes, etc.).|0||Programme|IFRAP|2022-03-14|2022-03-14
1192| Gouvernance & République|    Exécutif, gouvernement et ministères    | Emmanuel Macron|Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1193| Gouvernance & République|    Exécutif, gouvernement et ministères    | Jean-Luc Mélenchon|Gouvernement responsable devant le Parlement, qui le nomme.|0||Programme|IFRAP|2022-03-14|2022-03-14
1194| Gouvernance & République|    Exécutif, gouvernement et ministères    | Jean-Luc Mélenchon|Créer un ministère de la Mer et une direction générale de la mer pour une politique maritime intégrée.|0||Programme|IFRAP|2022-03-14|2022-03-14
1195| Gouvernance & République|    Exécutif, gouvernement et ministères    | Philippe  Poutou |Proposition non encore connue|-1||Programme|IFRAP|2022-03-14|2022-03-14
1196| Gouvernance & République|    Exécutif, gouvernement et ministères    | Valérie Pécresse|Créer un Haut Conseil de la souveraineté économique et numérique auprès du Premier ministre, qui autorise les investissements étrangers en France et le rachat de nos startup, et vérifie le respect de l'engagement des investisseurs.|0||Programme|IFRAP|2022-03-14|2022-03-14
